symbol,shortName,longName,marketCap,regularMarketPrice,currency,mcap_cr
DHAMPURSUG.NS,DHAMPUR SUGAR MILLS LTD.,Dhampur Sugar Mills Limited,11034996736,171.6,INR,1103.5
LAXMIDENTL.NS,LAXMI DENTAL LIMITED,Laxmi Dental Limited,10961234944,199.16,INR,1096.1
GANDHITUBE.NS,GANDHI SPL. TUBES LTD,Gandhi Special Tubes Limited,10949897216,970.4,INR,1095.0
JINDALPHOT.NS,JINDAL PHOTO LIMITED,Jindal Photo Limited,10917372928,1060.2,INR,1091.7
THEMISMED.NS,THEMIS MEDICARE LTD.,Themis Medicare Limited,10885030912,117.19,INR,1088.5
BIRLACABLE.NS,BIRLA CABLE LIMITED,Birla Cable Limited,10873500672,362.45,INR,1087.4
IRMENERGY.NS,IRM ENERGY LIMITED,IRM Energy Limited,10856177664,264.4,INR,1085.6
SYSTMTXC.NS,SYSTEMATIX CORP SERVICE L,Systematix Corporate Services Limited,10808466432,79.04,INR,1080.8
MONTECARLO.NS,MONTE CARLO FASHIONS LTD.,Monte Carlo Fashions Limited,10805552128,521.2,INR,1080.6
JYOTISTRUC.NS,JYOTI STRUCTURES LTD,Jyoti Structures Limited,10790685696,9.04,INR,1079.1
MICEL.NS,MIC ELECTRONICS LTD,MIC Electronics Limited,10753647616,36.1,INR,1075.4
VHL.NS,VARDHMAN HOLDINGS LIMITED,Vardhman Holdings Limited,10739837952,3365.1,INR,1074.0
ORIENTTECH.NS,ORIENT TECHNOLOGIES LTD,Orient Technologies Limited,10716752896,233.96,INR,1071.7
APEX.NS,APEX FROZEN FOODS LIMITED,Apex Frozen Foods Limited,10715624448,342.9,INR,1071.6
UTTAMSUGAR.NS,UTTAM SUGAR MILLS LTD.,Uttam Sugar Mills Limited,10693928960,280.4,INR,1069.4
GRPLTD.NS,GRP LIMITED,GRP Limited,10662396928,1999.2,INR,1066.2
HARIOMPIPE.NS,HARIOM PIPE INDUSTRIES L,Hariom Pipe Industries Limited,10668230656,344.5,INR,1066.8
MVGJL.NS,MANOJ VAIBHAV GEM N JEW L,Manoj Vaibhav Gems 'N' Jewellers Limited,10693681152,218.92,INR,1069.4
FINOPB.NS,FINO PAYMENTS BANK LTD,Fino Payments Bank Limited,10627821568,127.71,INR,1062.8
ONEGLOBAL.NS,ONE GLOBAL SERVICE PROV L,One Global Service Provider Limited,10642912256,525.6,INR,1064.3
AWHCL.NS,ANTONY WASTE HDG CELL LTD,Antony Waste Handling Cell Limited,10656403456,375.6,INR,1065.6
RUPA.NS,RUPA & COMPANY LTD,Rupa & Company Limited,10633502720,133.68,INR,1063.4
ARIHANTSUP.NS,ARIHANT SUPERSTRUCT LTD,Arihant Superstructures Limited,10658960384,246.45,INR,1065.9
SURAJEST.NS,SURAJ ESTATE DEVELOPERS L,Suraj Estate Developers Limited,10584061952,220.75,INR,1058.4
GAYAPROJ.NS,GAYATRI PROJECTS LTD,Gayatri Projects Limited,10586016768,22.8,INR,1058.6
MUNJALAU.NS,MUNJAL AUTO IND. LTD.,Munjal Auto Industries Limited,10574000128,105.74,INR,1057.4
KRISHIVAL.NS,KRISHIVAL FOODS LIMITED,Krishival Foods Limited,10558859264,412.0,INR,1055.9
GULPOLY.NS,GULSHAN POLYOLS LIMITED,Gulshan Polyols Limited,10516460544,169.12,INR,1051.6
GREENPOWER.NS,ORIENT GREEN POWER CO LTD,Orient Green Power Company Limited,10510363648,8.96,INR,1051.0
TNPL.NS,TAMILNADU NEWSPRT & PAPER,Tamil Nadu Newsprint and Papers Limited,10459105280,151.12,INR,1045.9
UNITEDPOLY.NS,UNITED POLYFAB GUJ. LTD.,United Polyfab Gujarat Limited,10463611904,45.59,INR,1046.4
RIIL.NS,RELIANCE INDUSTRIAL INFRA,Reliance Industrial Infrastructure Limited,10459015168,692.65,INR,1045.9
ASTAR.NS,ASIAN STAR CO. LTD.,Asian Star Company Limited,10454040576,653.1,INR,1045.4
FAZE3Q.NS,FAZE THREE LIMITED,Faze Three Limited,10447418368,430.45,INR,1044.7
ICEMAKE.NS,ICE MAKE REFRIGERAT LTD,Ice Make Refrigeration Limited,10402001920,659.2,INR,1040.2
RSWM.NS,RSWM LIMITED,RSWM Limited,10315269120,219.0,INR,1031.5
SRHHYPOLTD.NS,SREE RAYALSEEMA HHP LTD.,Sree Rayalaseema Hi-Strength Hypo Limited,10304040960,600.3,INR,1030.4
AFSL.NS,ABANS FINANCIAL SRVCS LTD,Abans Financial Services Limited,10298337280,201.08,INR,1029.8
ARIHANTCAP.NS,ARIHANT CAPITAL MKTS LTD,Arihant Capital Markets Limited,10280547328,93.79,INR,1028.1
BOROSCI.NS,BOROSIL SCIENTIFIC LTD,Borosil Scientific Limited,10281907200,115.59,INR,1028.2
SEKURITIND.NS,SAINT GOBAIN SEKUR IND L,Saint-Gobain Sekurit India Limited,10203838464,112.0,INR,1020.4
MASTERTR.NS,MASTER TRUST LIMITED,Master Trust Limited,10194336768,82.87,INR,1019.4
CREST.NS,CREST VENTURES LIMITED,Crest Ventures Limited,10176759808,360.0,INR,1017.7
JPOLYINVST.NS,JIND POL INV & FIN CO LTD,Jindal Poly Investment and Finance Company Limited,10151369728,965.7,INR,1015.1
BUTTERFLY.NS,BTRFLY GANDHI APPL LTD,Butterfly Gandhimathi Appliances Limited,10084067328,564.0,INR,1008.4
JYOTIRES.NS,JYOTI RESINS & ADHESIVE L,Jyoti Resins and Adhesives Limited,10076999680,839.75,INR,1007.7
MAMATA.NS,MAMATA MACHINERY LIMITED,Mamata Machinery Limited,10076894208,409.5,INR,1007.7
RMDRIP.NS,R M DRIP & SPRINK SYS LTD,R M Drip and Sprinklers Systems Limited,10071936000,23.52,INR,1007.2
PRIMESECU.NS,PRIME SECURITIES LIMITED,Prime Securities Limited,10057350144,296.15,INR,1005.7
PREMIERPOL.NS,PREMIER POLYFILM LTD,Premier Polyfilm Ltd.,10054230016,95.99,INR,1005.4
CENTRUM.NS,CENTRUM CAPITAL LIMITED,Centrum Capital Limited,10040578048,21.16,INR,1004.1
DVL.NS,DHUNSERI VENTURES LIMITED,Dhunseri Ventures Limited,10010074112,285.8,INR,1001.0
WEL.NS,WONDER ELECTRICALS LTD,Wonder Electricals Limited,9998337024,74.61,INR,999.8
SHREDIGCEM.NS,SHREE DIGVIJAY CEM CO LTD,Shree Digvijay Cement Company Limited,9985692672,67.51,INR,998.6
INDOAMIN.NS,INDO AMINES LIMITED,Indo Amines Limited,9937236992,136.9,INR,993.7
TIRUPATIFL.NS,TIRUPATI FORGE LIMITED,Tirupati Forge Limited,9912596480,78.28,INR,991.3
DHARMAJ.NS,DHARMAJ CROP GUARD LTD,Dharmaj Crop Guard Limited,9905987584,293.1,INR,990.6
SGIL.NS,SYNERGY GREEN IND. LTD,Synergy Green Industries Limited,9902009344,637.4,INR,990.2
SEPC.NS,SEPC LIMITED,SEPC Limited,9891513344,5.09,INR,989.2
NELCAST.NS,NELCAST LIMITED,Nelcast Limited,9879472128,113.24,INR,987.9
JARO.NS,JARO INS OF TEC MG N RE L,Jaro Institute of Technology Management and Research Limited,9859100672,442.7,INR,985.9
BCLIND.NS,BCL INDUSTRIES LIMITED,BCL Industries Limited,9843696640,33.35,INR,984.4
EXCELSOFT.NS,EXCELSOFT TECHNOLOGIES L,Excelsoft Technologies Limited,9839695872,85.5,INR,984.0
NAHARSPING.NS,NAHAR SPINNING MILLS LTD.,Nahar Spinning Mills Limited,9730418688,269.8,INR,973.0
VHLTD.NS,VICEROY HOTELS LIMITED,Viceroy Hotels Limited,9697560576,126.3,INR,969.8
ARIHANT.NS,ARIHANT FOUN & HOU LTD,Arihant Foundations & Housing Limited,9694778368,892.5,INR,969.5
WCIL.NS,WESTERN CARRIERS (IND) L,Western Carriers (India) Limited,9685745664,95.0,INR,968.6
MADRASFERT.NS,MADRAS FERTILISERS LTD,Madras Fertilizers Limited,9683799040,60.11,INR,968.4
FINKURVE.NS,FINKURVE FINANCIAL SERV L,Finkurve Financial Services Limited,9664328704,68.96,INR,966.4
DAMCAPITAL.NS,DAM CAPITAL ADVISORS LTD,DAM Capital Advisors Limited,9640157184,136.38,INR,964.0
WAAREEINDO.NS,INDOSOLAR LIMITED,Indosolar Limited,9604212736,230.85,INR,960.4
SRM.NS,SRM CONTRACTORS LIMITED,SRM Contractors Limited,9547735040,416.05,INR,954.8
GANESHBE.NS,GANESH BENZOPLAST LIMITED,Ganesh Benzoplast Limited,9500444672,131.97,INR,950.0
SVLL.NS,SHREE VASU LOGISTICS LTD,Shree Vasu Logistics Limited,9482302464,825.0,INR,948.2
RAJOOENG.NS,RAJOO ENGINEERS LIMITED,Rajoo Engineers Limited,9487657984,53.1,INR,948.8
SALZERELEC.NS,SALZER ELECTRONICS LTD,Salzer Electronics Limited,9449654272,534.4,INR,945.0
UNIECOM.NS,UNICOMMERCE ESOLUTIONS L,Unicommerce eSolutions Limited,9445470208,84.05,INR,944.5
CONTROLPR.NS,CONTROL PRINT LIMITED,Control Print Limited,9429387264,589.55,INR,942.9
GKWLIMITED.NS,GKW LIMITED,GKW Limited,9385901056,1573.1,INR,938.6
CONSOFINVT.NS,CONSO. FIN. & HOLD. LTD.,Consolidated Finvest & Holdings Limited,9371413504,289.9,INR,937.1
ZUARI.NS,ZUARI AGRO CHEMICALS LTD,Zuari Agro Chemicals Limited,9279678464,220.64,INR,928.0
HEALTHX.NS,HEALTH X PLATFORM LIMITED,Health X Platform Limited,9198006272,289.15,INR,919.8
REGAAL.NS,REGAAL RESOURCES LIMITED,Regaal Resources Limited,9170573312,89.04,INR,917.1
LGHL.NS,LAXMI GOLDORNA HOUSE LTD,Laxmi Goldorna House Limited,9166938112,183.0,INR,916.7
SWELECTES.NS,SWELECT ENERGY SYS LTD,Swelect Energy Systems Limited,9094136832,585.35,INR,909.4
AMNPLST.NS,AMINES & PLASTICIZERS LTD,Amines & Plasticizers Limited,9078299648,165.0,INR,907.8
ANUHPHR.NS,ANUH PHARMA LIMITED,Anuh Pharma Limited,9068267520,90.48,INR,906.8
ESTER.NS,ESTER INDUSTRIES LTD,Ester Industries Limited,9027778560,86.56,INR,902.8
BSHSL.NS,BOMBAY SUPER HYBRID SEEDS,Bombay Super Hybrid Seeds Limited,9024606208,86.0,INR,902.5
WELINV.NS,WELSPUN INV & COMM LTD,Welspun Investments and Commercials Limited,9008684032,2457.0,INR,900.9
SUDARCOLOR.NS,SUDARSHAN COLORNT IND LTD,Sudarshan Colorants India Limited,8979973120,389.05,INR,898.0
WEALTH.NS,WEALTH FRST PORT. MG. LTD,Wealth First Portfolio Managers Limited,8960855040,841.0,INR,896.1
SWARAJ.NS,SWARAJ SUITING LIMITED,Swaraj Suiting Limited,8945222656,338.6,INR,894.5
LIKHITHA.NS,LIKHITHA INFRASTRUC LTD,Likhitha Infrastructure Limited,8961489920,227.03,INR,896.1
PDMJEPAPER.NS,PUDUMJEE PAPER PRO. LTD,Pudumjee Paper Products Limited,8912956416,93.87,INR,891.3
KRYSTAL.NS,KRYSTAL INTEGRATED SER L,Krystal Integrated Services Limited,8895941632,636.7,INR,889.6
AMBIKCO.NS,AMBIKA COTTON MILL LTD.,Ambika Cotton Mills Limited,8882910208,1551.6,INR,888.3
VADILENT.NS,VADILAL ENTERPRISES LTD.,Vadilal Enterprises Limited,8868227072,10280.0,INR,886.8
HEXATRADEX.NS,HEXA TRADEX LIMITED,Hexa Tradex Limited,8741921792,158.24,INR,874.2
PROZONER.NS,PROZONE REALTY LIMITED,Prozone Realty Limited,8658688000,56.74,INR,865.9
STERTOOLS.NS,STERLING TOOLS LIMITED,Sterling Tools Limited,8613628928,237.0,INR,861.4
HIMATSEIDE.NS,HIMATSINGKA SEIDE LTD,Himatsingka Seide Limited,8558019584,68.06,INR,855.8
ZUARIIND.NS,ZUARI INDUSTRIES LIMITED,Zuari Industries Limited,8512951808,285.85,INR,851.3
SUMEETINDS.NS,SUMEET IND LIMITED,Sumeet Industries Limited,8462049280,12.18,INR,846.2
FAIRCHEMOR.NS,FAIRCHEM ORGANICS LIMITED,Fairchem Organics Limited,8451850240,671.0,INR,845.2
CIFL.NS,CAPITAL INDIA FINANCE LTD,Capital India Finance Limited,8407710208,21.5,INR,840.8
MAFATIND.NS,MAFATLAL INDUSTRIES LTD.,Mafatlal Industries Limited,8396574720,116.33,INR,839.7
OCCLLTD.NS,OCCL LIMITED,OCCL Limited,8375193600,167.67,INR,837.5
SGRL.NS,SHREE GANESH REMEDIES LTD,Shree Ganesh Remedies Limited,8381040128,652.85,INR,838.1
ROHLTD.NS,ROYAL ORCHID HOTELS LTD,Royal Orchid Hotels Limited,8324923904,303.55,INR,832.5
GAUDIUMIVF.NS,GAUDIUM IVF N WOMEN H L,Gaudium IVF and Women Health Limited,8303527424,114.08,INR,830.4
PARIN.NS,"PARIN.NS,0P0001EON4,22000",Parin Enterprises Limited,8282910208,745.0,INR,828.3
BAFNAPH.NS,BAFNA PHARMACEUTICALS LTD,Bafna Pharmaceuticals Limited,8280900096,350.05,INR,828.1
PROSTARM.NS,PROSTARM INFO SYSTEMS LTD,Prostarm Info Systems Limited,8259515904,140.29,INR,826.0
CHEMCON.NS,CHEMCON SPECIAL CHEM LTD,Chemcon Speciality Chemicals Limited,8251065344,225.25,INR,825.1
MAXIND.NS,MAX INDIA LIMITED,Max India Limited,8246473728,146.42,INR,824.6
PANACHE.NS,PANACHE DIGILIFE LIMITED,Panache Digilife Limited,8245608960,514.9,INR,824.6
RADHIKAJWE.NS,RADHIKA JEWELTECH LIMITED,Radhika Jeweltech Limited,8232237056,69.69,INR,823.2
KECL.NS,KIRLOSKAR ELECTRIC CO LTD,Kirloskar Electric Company Limited,8221398016,123.79,INR,822.1
GEMAROMA.NS,GEM AROMATICS LIMITED,Gem Aromatics Limited,8204364288,157.06,INR,820.4
ORICONENT.NS,ORICON ENTERPRISES LTD,Oricon Enterprises Limited,8199665664,51.9,INR,820.0
SALASAR.NS,SALASAR TECHNO ENGG. LTD.,Salasar Techno Engineering Limited,8197886976,4.69,INR,819.8
SADHNANIQ.NS,SADHANA NITROCHEM LIMITED,Sadhana Nitro Chem Limited,8308212224,2.74,INR,830.8
ORIRAIL.NS,ORIENTAL RAIL INFRA L,Oriental Rail Infrastructure Limited,8181197824,122.0,INR,818.1
KANORICHEM.NS,KANORIACHEMICALS-,Kanoria Chemicals & Industries Limited,8179391488,187.2,INR,817.9
NCLIND.NS,NCL INDUSTRIES LIMITED,NCL Industries Limited,8137831936,179.91,INR,813.8
NEUEON.NS,NEUEON CORPORATION LTD,Neueon Corporation Limited,8136760832,14.39,INR,813.7
RITCO.NS,RITCO LOGISTICS LIMITED,Ritco Logistics Limited,8098436096,284.45,INR,809.8
HEXAGON.NS,HEXAGON NUTRITION LIMITED,Hexagon Nutrition Limited,8081865728,65.75,INR,808.2
IFBAGRO.NS,IFB AGRO INDUSTRIES LTD,IFB Agro Industries Limited,7995765760,853.6,INR,799.6
MUKKA.NS,MUKKA PROTEINS LIMITED,Mukka Proteins Limited,8061000192,26.87,INR,806.1
VISAKAIND.NS,VISAKA INDUSTRIES LIMITED,Visaka Industries Limited,8044282880,93.1,INR,804.4
ABINFRA.NS,A B INFRABUILD LIMITED,A B Infrabuild Limited,8042358272,12.59,INR,804.2
ECORECO.NS,ECO RECYCLING LTD.,Eco Recycling Limited,8037096448,416.5,INR,803.7
DWARKESH.NS,DWARIKESH SUGAR IND LTD,Dwarikesh Sugar Industries Limited,8056907776,43.48,INR,805.7
SEJALLTD.NS,SEJAL GLASS LIMITED,Sejal Glass Limited,7995334656,681.95,INR,799.5
VASCONEQ.NS,VASCON ENGINEERS LTD,Vascon Engineers Limited,7978918912,34.35,INR,797.9
NDTV.NS,NDTV LTD,New Delhi Television Limited,7965425152,70.6,INR,796.5
SARLAPOLY.NS,SARLA PERF. FIBERS LTD,Sarla Performance Fibers Limited,7954275328,100.05,INR,795.4
SCODATUBES.NS,SCODA TUBES LIMITED,Scoda Tubes Limited,7952906240,132.75,INR,795.3
QUICKHEAL.NS,QUICK HEAL TECH LTD,Quick Heal Technologies Limited,7946194944,146.41,INR,794.6
DBOL.NS,DHAMPUR BIO ORGANICS LTD,Dhampur Bio Organics Limited,7894630912,120.0,INR,789.5
KOTHARIPET.NS,KOTHARI PETROCHEM LTD,Kothari Petrochemicals Limited,7837163008,133.18,INR,783.7
WANBURY.NS,WANBURY LIMITED,Wanbury Limited,7846578176,224.4,INR,784.7
STANLEY.NS,STANLEY LIFESTYLES LTD,Stanley Lifestyles Limited,7797652992,136.5,INR,779.8
SUPREMEINF.NS,SUPREME INFRA. LTD.,Supreme Infrastructure India Limited,7808995840,80.09,INR,780.9
ISTLTD.NS,I S T LTD.,IST Limited,7744387072,663.95,INR,774.4
GEECEE.NS,GEECEE VENTURES LIMITED,GeeCee Ventures Limited,7732111360,369.75,INR,773.2
KILITCH.NS,KILITCH DRUGS INDIA LTD,Kilitch Drugs (India) Limited,7866352128,225.0,INR,786.6
BORANA.NS,BORANA WEAVES LIMITED,Borana Weaves Limited,7725804032,289.95,INR,772.6
ARYAMAN.NS,ARYAMAN FINANCIAL SERV L,Aryaman Financial Services Limited,7715610112,630.0,INR,771.6
HERANBA.NS,HERANBA INDUSTRIES LTD,Heranba Industries Limited,7691388928,192.22,INR,769.1
SANDESH.NS,SANDESH LTD,The Sandesh Limited,7706427392,1018.1,INR,770.6
DECCANCE.NS,DECCAN CEMENTS LIMITED,Deccan Cements Limited,7700623360,549.75,INR,770.1
ADVANCE.NS,ADVANCE AGROLIFE LIMITED,Advance Agrolife Limited,7696286720,119.72,INR,769.6
KOKUYOCMLN.NS,KOKUYO CAMLIN LIMITED,Kokuyo Camlin Limited,7680262656,76.57,INR,768.0
KRONOX.NS,KRONOX LAB SCIENCES LTD,Kronox Lab Sciences Limited,7664944640,206.58,INR,766.5
PRECOT.NS,PRECOT LIMITED,Precot Limited,7649999872,637.5,INR,765.0
SUYOG.NS,SUYOG TELEMATICS LIMITED,Suyog Telematics Limited,7638976512,651.95,INR,763.9
20MICRONS.NS,20 MICRONS LTD,20 Microns Limited,7637410816,216.44,INR,763.7
MAGADSUGAR.NS,MAGADH SUGAR & ENERGY LTD,Magadh Sugar & Energy Limited,7592569856,538.8,INR,759.3
VLSFINANCE.NS,VLS FINANCE LTD,VLS Finance Limited,7564140544,241.06,INR,756.4
SOLEX.NS,SOLEX ENERGY LIMITED,Solex Energy Limited,7572545024,701.0,INR,757.3
OMINFRAL.NS,OM INFRA LIMITED,Om Infra Limited,7529994752,78.19,INR,753.0
EMKAY.NS,EMKAY GLOBAL FIN SERV LTD,Emkay Global Financial Services Limited,7525943808,269.5,INR,752.6
TRANSPEK.NS,TRANSPEK INDUSTRIES LTD,Transpek Industry Limited,7499184640,1342.6,INR,749.9
MEIL.NS,MANGAL ELECTRICAL IND L,Mangal Electrical Industries Limited,7469804032,270.35,INR,747.0
LOKESHMACH.NS,LOKESH MACHINES LTD,Lokesh Machines Limited,7392374272,339.15,INR,739.2
SPECIALITY.NS,SPECIALITY REST LTD,Speciality Restaurants Limited,7428772864,154.01,INR,742.9
DMCC.NS,DMCC SPECIALITY CHEMICALS,DMCC Speciality Chemicals Limited,7423370752,297.65,INR,742.3
SICALLOG.NS,SICAL LOGISTICS LIMITED,Sical Logistics Limited,7419993088,93.0,INR,742.0
MERCURYEV.NS,MERCURY EV-TECH LIMITED,Mercury Ev-Tech Limited,7395651072,38.93,INR,739.6
ELDEHSG.NS,ELDECO HSG & IND LTD.,Eldeco Housing and Industries Limited,7395891200,752.15,INR,739.6
GICHSGFIN.NS,GIC HOUSING FINANCE LTD,GIC Housing Finance Limited,7377595904,137.0,INR,737.8
DCMSIL.NS,DCM SHRIRAM INTERNATNL L,DCM Shriram International Limited,7350839296,84.5,INR,735.1
RAMASTEEL.NS,RAMA STEEL TUBES LIMITED,Rama Steel Tubes Limited,7329463296,4.48,INR,732.9
ATL.NS,ALLCARGO TERMINALS LTD,Allcargo Terminals Limited,7328587776,25.11,INR,732.9
ZIMLAB.NS,ZIM LABORATORIES LIMITED,ZIM Laboratories Limited,7326043648,136.81,INR,732.6
AMANTA.NS,AMANTA HEALTHCARE LIMITED,Amanta Healthcare Limited,7261088768,187.0,INR,726.1
LOTUSCHO.NS,LOTUS CHOCOLATE CO. LTD.,Lotus Chocolate Company Limited,7242351616,564.0,INR,724.2
RBZJEWEL.NS,RBZ JEWELLERS LIMITED,RBZ Jewellers Limited,7234799616,180.87,INR,723.5
VIVIANA.NS,VIVIANA POWER TECH LTD,Viviana Power Tech Limited,7188101632,709.95,INR,718.8
TVSELECT.NS,TVS ELECTRONICS LTD,TVS Electronics Limited,7189264384,382.0,INR,718.9
DENTA.NS,DENTA WATER N INFRA SOL L,Denta Water and Infra Solutions Limited,7166279680,268.4,INR,716.6
PVSL.NS,POPULAR VEHICLES N SER L,Popular Vehicles and Services Limited,7102020608,99.75,INR,710.2
JITFINFRA.NS,JITF INFRALOGISTICS LTD,JITF Infralogistics Limited,7100648960,276.25,INR,710.1
JSIPL.NS,,,7087711744,138.91,INR,708.8
KELLTONTEC.NS,KELLTON TECH SOL LTD,Kellton Tech Solutions Limited,7046192640,13.35,INR,704.6
RAJPALAYAM.NS,RAJAPALAYAM MILLS LTD.,Rajapalayam Mills Limited,7059907072,765.7,INR,706.0
KUANTUM.NS,KUANTUM PAPERS LIMITED,Kuantum Papers Limited,7019486720,80.44,INR,701.9
MODIS.NS,MODIS NAVNIRMAN LTD,Modi's Navnirman Limited,7015608832,358.1,INR,701.6
CHEVIOT.NS,CHEVIOT COMPANY LIMITED,Cheviot Company Limited,7009666048,1199.9,INR,701.0
JAYAGROGN.NS,JAYANT AGRO ORGANICS LTD,Jayant Agro-Organics Limited,6984000000,232.8,INR,698.4
MANBA.NS,MANBA FINANCE LIMITED,Manba Finance Limited,6983277568,139.0,INR,698.3
ASAL.NS,AUTOMOTIVE STAMPINGS & AS,Automotive Stampings and Assemblies Limited,6970022912,439.35,INR,697.0
BAJAJINDEF.NS,INDEF MANUFACTURING LTD,Indef Manufacturing Limited,6954240000,217.32,INR,695.4
SHIVAUM.NS,SHIV AUM STEELS LIMITED,Shiv Aum Steels Limited,6937564160,510.1,INR,693.8
GLOBAL.NS,GLOBAL EDUCATION LIMITED,Global Education Limited,6931765760,136.18,INR,693.2
KAMATHOTEL.NS,KAMAT HOTELS (I) LTD,Kamat Hotels (India) Limited,6904232960,234.2,INR,690.4
CHEMBONDCH.NS,CHEMBOND CHEMICAL LIMITED,Chembond Chemicals Limited,6896282112,256.4,INR,689.6
TUTIALKA.NS,TUTICORIN ALKAL CH & FE L,Tuticorin Alkali Chemicals and Fertilizers Limited,6882506240,56.49,INR,688.3
TREL.NS,TRANSINDIA REAL ESTATE L,Transindia Real Estate Limited,6867189760,27.95,INR,686.7
PATELRMART.NS,PATEL RETAIL LIMITED,Patel Retail Limited,6849112064,205.06,INR,684.9
EMAMIPAP.NS,EMAMI PAPER MILLS LIMITED,Emami Paper Mills Limited,6837602304,113.02,INR,683.8
XCHANGING.NS,XCHANGING SOLUTIONS LTD,Xchanging Solutions Limited,6823477248,61.25,INR,682.3
EVERESTIND.NS,EVEREST INDUSTRIES LTD,Everest Industries Limited,6817974272,430.0,INR,681.8
DPSCLTD.NS,DPSC LIMITED,India Power Corporation Limited,6806789120,6.99,INR,680.7
MANAKSTEEL.NS,MANAKSIA STEELS LTD,Manaksia Steels Limited,6620904960,101.03,INR,662.1
SREEL.NS,SREELEATHERS LIMITED,Sreeleathers Limited,6807573504,294.0,INR,680.8
ADVENTHTL.NS,ADVENT HOTELS INTERNATI L,Advent Hotels International Limited,6796804096,126.0,INR,679.7
ZFSTEERING.NS,Z F STEERING GEAR (I) LTD,ZF Steering Gear (India) Limited,6787281920,748.05,INR,678.7
BLAL.NS,BEML LAND ASSETS LIMITED,BEML Land Assets Limited,6771812352,162.61,INR,677.2
PRAVEG.NS,PRAVEG LTD.,Praveg Limited,6757369856,258.5,INR,675.7
VALIANTLAB.NS,VALIANT LABORATORIES LTD,Valiant Laboratories Limited,6731491328,123.94,INR,673.1
EIFFL.NS,EURO (I) FRESH FOODS LTD,Euro India Fresh Foods Limited,6722039808,271.05,INR,672.2
SCPL.NS,SHEETAL COOL PRODUCTS LTD,Sheetal Cool Products Limited,6719475200,639.95,INR,671.9
SATIA.NS,SATIA INDUSTRIES LIMITED,Satia Industries Limited,6705999872,67.06,INR,670.6
PASUPTAC.NS,PASUPATI ACRYLON LIMITED,Pasupati Acrylon Limited,6686766592,75.02,INR,668.7
BIRLAMONEY.NS,ADITYA BIRLA MONEY LTD,Aditya Birla Money Limited,6668085760,118.0,INR,666.8
UGARSUGAR.NS,THE UGAR SUGAR WORKS LTD,The Ugar Sugar Works Limited,6658874880,59.19,INR,665.9
INDOFARM.NS,INDO FARM EQUIPMENT LTD,Indo Farm Equipment Limited,6602770432,137.41,INR,660.3
STCINDIA.NS,THE STATE TRADING CORPN,The State Trading Corporation of India Limited,6569999872,109.5,INR,657.0
ADSL.NS,ALLIED DIGITAL SERV. LTD,Allied Digital Services Limited,6544277504,115.52,INR,654.4
SOFTTECH.NS,SOFTTECH ENGINEERS LTD,SoftTech Engineers Limited,6492654592,469.05,INR,649.3
GANESHCP.NS,GANESH CONSUMER PRODUCT L,Ganesh Consumer Products Limited,6488298496,160.55,INR,648.8
FABTECH.NS,FABTECH TECHNOLOGIES LTD,Fabtech Technologies Limited,6485815296,145.91,INR,648.6
ECOSMOBLTY.NS,ECOS (INDIA) MOB & HOSP L,Ecos (India) Mobility & Hospitality Limited,6480600064,108.01,INR,648.1
SHIVALIK.NS,SHIVALIK RASAYAN LIMITED,Shivalik Rasayan Limited,6457034752,402.75,INR,645.7
BESTAGRO.NS,BEST AGROLIFE LIMITED,Best Agrolife Limited,6394720256,18.03,INR,639.5
COFFEEDAY.NS,COFFEE DAY ENTERPRISE LTD,Coffee Day Enterprises Limited,6396702208,30.28,INR,639.7
SHALPAINTS.NS,SHALIM PAINTS LTD,Shalimar Paints Limited,6362886656,76.01,INR,636.3
TVTODAY.NS,TV TODAY NETWORK LTD,T.V. Today Network Limited,6328453120,106.06,INR,632.8
PPL.NS,PRAKASH PIPES LIMITED,Prakash Pipes Limited,6320252928,264.2,INR,632.0
HARDWYN.NS,HARDWYN INDIA LIMITED,Hardwyn India Limited,6297868800,9.21,INR,629.8
ONWARDTEC.NS,ONWARD TECHNOLOGIES LTD,Onward Technologies Limited,6275854336,286.05,INR,627.6
SUTLEJTEX.NS,SUTLEJ TEXT & INDUS LTD,Sutlej Textiles and Industries Limited,6273811456,37.79,INR,627.4
KANPRPLA.NS,KANPUR PLASTIPACK LIMITED,Kanpur Plastipack Limited,6243358208,255.05,INR,624.3
GTPL.NS,GTPL HATHWAY LIMITED,GTPL Hathway Limited,6230452736,55.4,INR,623.0
INNOVANA.NS,INNOVANA THINKLABS LTD,Innovana Thinklabs Limited,6222792192,301.2,INR,622.3
LAXMIINDIA.NS,LAXMI INDIA FINANCE LTD,Laxmi India Finance Limited,6157234688,117.52,INR,615.7
GLOSTERLTD.NS,GLOSTER LIMITED,Gloster Limited,6128225792,560.0,INR,612.8
SOUTHWEST.NS,SOUTH WEST PINNACLE LTD,South West Pinnacle Exploration Limited,6115611648,187.3,INR,611.6
AHLWEST.NS,ASIAN HOTELS (WEST) LTD,Asian Hotels (West) Limited,6118632960,525.15,INR,611.9
ARIES.NS,ARIES AGRO LTD.,Aries Agro Limited,6113990144,470.15,INR,611.4
SAURASHCEM.NS,SAURASHTRA CEMENT LIMITED,Saurashtra Cement Limited,6106002944,54.86,INR,610.6
GLOTTIS.NS,GLOTTIS LIMITED,Glottis Limited,6069028864,65.68,INR,606.9
